image,pitch,yaw
777.png,3.37E-02,3.23E-02
778.png,3.39E-02,3.24E-02
779.png,3.40E-02,3.25E-02
780.png,3.41E-02,3.24E-02
781.png,3.43E-02,3.24E-02
782.png,3.44E-02,3.24E-02
783.png,3.43E-02,3.23E-02
784.png,3.45E-02,3.24E-02
785.png,3.45E-02,3.24E-02
786.png,3.46E-02,3.23E-02
787.png,3.46E-02,3.24E-02
788.png,3.46E-02,3.23E-02
789.png,3.47E-02,3.24E-02
790.png,3.46E-02,3.24E-02
791.png,3.44E-02,3.23E-02
792.png,3.43E-02,3.23E-02
793.png,3.44E-02,3.24E-02
794.png,3.43E-02,3.23E-02
795.png,3.43E-02,3.22E-02
796.png,3.43E-02,3.22E-02
797.png,3.42E-02,3.20E-02
798.png,3.43E-02,3.21E-02
799.png,3.44E-02,3.20E-02
800.png,3.44E-02,3.20E-02
801.png,3.46E-02,3.21E-02
802.png,3.46E-02,3.22E-02
803.png,3.45E-02,3.21E-02
804.png,3.44E-02,3.21E-02
805.png,3.44E-02,3.21E-02
806.png,3.45E-02,3.22E-02
807.png,3.45E-02,3.23E-02
808.png,3.43E-02,3.23E-02
809.png,3.42E-02,3.23E-02
810.png,3.41E-02,3.23E-02
811.png,3.39E-02,3.24E-02
812.png,3.39E-02,3.22E-02
813.png,3.40E-02,3.21E-02
814.png,3.40E-02,3.20E-02
815.png,3.41E-02,3.21E-02
816.png,3.40E-02,3.22E-02
817.png,3.41E-02,3.22E-02
818.png,3.43E-02,3.22E-02
819.png,3.44E-02,3.22E-02
820.png,3.45E-02,3.22E-02
821.png,3.47E-02,3.20E-02
822.png,3.49E-02,3.21E-02
823.png,3.50E-02,3.22E-02
824.png,3.51E-02,3.25E-02
825.png,3.52E-02,3.26E-02
826.png,3.54E-02,3.26E-02
827.png,3.54E-02,3.29E-02
828.png,3.53E-02,3.30E-02
829.png,3.53E-02,3.30E-02
830.png,3.51E-02,3.31E-02
831.png,3.50E-02,3.32E-02
832.png,3.50E-02,3.32E-02
833.png,3.51E-02,3.33E-02
834.png,3.51E-02,3.33E-02
835.png,3.51E-02,3.33E-02
836.png,3.51E-02,3.33E-02
837.png,3.51E-02,3.32E-02
838.png,3.51E-02,3.33E-02
839.png,3.51E-02,3.35E-02
840.png,3.53E-02,3.35E-02
841.png,3.54E-02,3.37E-02
842.png,3.53E-02,3.37E-02
843.png,3.54E-02,3.37E-02
844.png,3.55E-02,3.36E-02
845.png,3.56E-02,3.36E-02
846.png,3.56E-02,3.35E-02
847.png,3.57E-02,3.33E-02
848.png,3.58E-02,3.31E-02
849.png,3.58E-02,3.28E-02
850.png,3.58E-02,3.27E-02
851.png,3.60E-02,3.26E-02
852.png,3.60E-02,3.26E-02
853.png,3.59E-02,3.26E-02
854.png,3.58E-02,3.26E-02
855.png,3.55E-02,3.25E-02
856.png,3.54E-02,3.24E-02
857.png,3.52E-02,3.25E-02
858.png,3.50E-02,3.25E-02
859.png,3.50E-02,3.26E-02
860.png,3.50E-02,3.26E-02
861.png,3.48E-02,3.24E-02
862.png,3.46E-02,3.22E-02
863.png,3.45E-02,3.21E-02
864.png,3.46E-02,3.21E-02
865.png,3.47E-02,3.20E-02
866.png,3.48E-02,3.22E-02
867.png,3.48E-02,3.23E-02
868.png,3.49E-02,3.23E-02
869.png,3.48E-02,3.23E-02
870.png,3.47E-02,3.26E-02
871.png,3.46E-02,3.28E-02
872.png,3.47E-02,3.30E-02
873.png,3.47E-02,3.32E-02
874.png,3.48E-02,3.34E-02
875.png,3.48E-02,3.35E-02
876.png,3.49E-02,3.33E-02
877.png,3.50E-02,3.31E-02
878.png,3.50E-02,3.30E-02
879.png,3.53E-02,3.28E-02
880.png,3.54E-02,3.26E-02
881.png,3.57E-02,3.28E-02
882.png,3.58E-02,3.25E-02
883.png,3.59E-02,3.24E-02
884.png,3.59E-02,3.24E-02
885.png,3.58E-02,3.24E-02
886.png,3.58E-02,3.24E-02
887.png,3.57E-02,3.25E-02
888.png,3.57E-02,3.24E-02
889.png,3.58E-02,3.28E-02
890.png,3.57E-02,3.28E-02
891.png,3.58E-02,3.27E-02
892.png,3.58E-02,3.28E-02
893.png,3.58E-02,3.27E-02
894.png,3.58E-02,3.27E-02
895.png,3.59E-02,3.27E-02
896.png,3.59E-02,3.27E-02
897.png,3.57E-02,3.29E-02
898.png,3.56E-02,3.28E-02
899.png,3.54E-02,3.26E-02
900.png,3.53E-02,3.26E-02
901.png,3.49E-02,3.26E-02
902.png,3.46E-02,3.26E-02
903.png,3.45E-02,3.26E-02
904.png,3.44E-02,3.25E-02
905.png,3.44E-02,3.24E-02
906.png,3.43E-02,3.23E-02
907.png,3.42E-02,3.21E-02
908.png,3.42E-02,3.19E-02
909.png,3.41E-02,3.16E-02
910.png,3.41E-02,3.14E-02
911.png,3.41E-02,3.12E-02
912.png,3.40E-02,3.09E-02
913.png,3.39E-02,3.08E-02
914.png,3.38E-02,3.08E-02
915.png,3.36E-02,3.09E-02
916.png,3.34E-02,3.08E-02
917.png,3.34E-02,3.08E-02
918.png,3.34E-02,3.10E-02
919.png,3.32E-02,3.12E-02
920.png,3.31E-02,3.13E-02
921.png,3.31E-02,3.15E-02
922.png,3.31E-02,3.16E-02
923.png,3.32E-02,3.16E-02
924.png,3.30E-02,3.16E-02
925.png,3.30E-02,3.17E-02
926.png,3.30E-02,3.18E-02
927.png,3.29E-02,3.19E-02
928.png,3.30E-02,3.17E-02
929.png,3.30E-02,3.17E-02
930.png,3.30E-02,3.19E-02
931.png,3.32E-02,3.19E-02
932.png,3.31E-02,3.22E-02
933.png,3.32E-02,3.22E-02
934.png,3.34E-02,3.22E-02
935.png,3.36E-02,3.21E-02
936.png,3.37E-02,3.19E-02
937.png,3.38E-02,3.19E-02
938.png,3.39E-02,3.20E-02
939.png,3.39E-02,3.20E-02
940.png,3.40E-02,3.20E-02
941.png,3.39E-02,3.19E-02
942.png,3.39E-02,3.18E-02
943.png,3.37E-02,3.18E-02
944.png,3.35E-02,3.19E-02
945.png,3.33E-02,3.20E-02
946.png,3.31E-02,3.21E-02
947.png,3.30E-02,3.21E-02
948.png,3.26E-02,3.21E-02
949.png,3.26E-02,3.21E-02
950.png,3.24E-02,3.22E-02
951.png,3.22E-02,3.23E-02
952.png,3.21E-02,3.25E-02
953.png,3.20E-02,3.26E-02
954.png,3.21E-02,3.26E-02
955.png,3.21E-02,3.27E-02
956.png,3.21E-02,3.29E-02
957.png,3.22E-02,3.32E-02
958.png,3.25E-02,3.32E-02
959.png,3.26E-02,3.33E-02
960.png,3.28E-02,3.31E-02
961.png,3.30E-02,3.32E-02
962.png,3.32E-02,3.31E-02
963.png,3.32E-02,3.31E-02
964.png,3.32E-02,3.32E-02
965.png,3.32E-02,3.31E-02
966.png,3.32E-02,3.29E-02
967.png,3.31E-02,3.29E-02
968.png,3.29E-02,3.32E-02
969.png,3.28E-02,3.34E-02
970.png,3.25E-02,3.35E-02
971.png,3.25E-02,3.35E-02
972.png,3.25E-02,3.35E-02
973.png,3.24E-02,3.34E-02
974.png,3.23E-02,3.31E-02
975.png,3.23E-02,3.29E-02
976.png,3.23E-02,3.28E-02
977.png,3.25E-02,3.23E-02
978.png,3.26E-02,3.19E-02
979.png,3.30E-02,3.16E-02
980.png,3.38E-02,3.16E-02
981.png,3.43E-02,3.16E-02
982.png,3.45E-02,3.15E-02
983.png,3.45E-02,3.15E-02
984.png,3.42E-02,3.17E-02
985.png,3.38E-02,3.19E-02
986.png,3.33E-02,3.18E-02
987.png,3.29E-02,3.23E-02
988.png,3.27E-02,3.25E-02
989.png,3.24E-02,3.28E-02
990.png,3.21E-02,3.27E-02
991.png,3.20E-02,3.28E-02
992.png,3.21E-02,3.29E-02
993.png,3.27E-02,3.31E-02
994.png,3.32E-02,3.33E-02
995.png,3.35E-02,3.36E-02
996.png,3.38E-02,3.38E-02
997.png,3.37E-02,3.37E-02
998.png,3.34E-02,3.38E-02
999.png,3.32E-02,3.39E-02
1000.png,3.30E-02,3.42E-02
1001.png,3.29E-02,3.42E-02
1002.png,3.32E-02,3.41E-02
1003.png,3.35E-02,3.40E-02
1004.png,3.40E-02,3.39E-02
1005.png,3.47E-02,3.39E-02
1006.png,3.51E-02,3.37E-02
1007.png,3.55E-02,3.38E-02
1008.png,3.58E-02,3.35E-02
1009.png,3.57E-02,3.31E-02
1010.png,3.53E-02,3.29E-02
1011.png,3.47E-02,3.28E-02
1012.png,3.40E-02,3.26E-02
1013.png,3.32E-02,3.25E-02
1014.png,3.26E-02,3.25E-02
1015.png,3.22E-02,3.23E-02
1016.png,3.21E-02,3.22E-02
1017.png,3.22E-02,3.20E-02
1018.png,3.24E-02,3.20E-02
1019.png,3.27E-02,3.22E-02
1020.png,3.30E-02,3.21E-02
1021.png,3.34E-02,3.21E-02
1022.png,3.35E-02,3.22E-02
1023.png,3.37E-02,3.23E-02
1024.png,3.36E-02,3.24E-02
1025.png,3.36E-02,3.25E-02
1026.png,3.37E-02,3.28E-02
1027.png,3.39E-02,3.29E-02
1028.png,3.39E-02,3.29E-02
1029.png,3.39E-02,3.29E-02
1030.png,3.40E-02,3.30E-02
1031.png,3.39E-02,3.30E-02
1032.png,3.40E-02,3.30E-02
1033.png,3.41E-02,3.31E-02
1034.png,3.40E-02,3.31E-02
1035.png,3.41E-02,3.30E-02
1036.png,3.41E-02,3.29E-02
1037.png,3.40E-02,3.29E-02
1038.png,3.43E-02,3.31E-02
1039.png,3.43E-02,3.30E-02
1040.png,3.45E-02,3.30E-02
1041.png,3.49E-02,3.31E-02
1042.png,3.49E-02,3.31E-02
1043.png,3.51E-02,3.31E-02
1044.png,3.52E-02,3.30E-02
1045.png,3.52E-02,3.32E-02
1046.png,3.51E-02,3.32E-02
1047.png,3.48E-02,3.32E-02
1048.png,3.46E-02,3.33E-02
1049.png,3.45E-02,3.33E-02
1050.png,3.44E-02,3.35E-02
1051.png,3.40E-02,3.34E-02
1052.png,3.39E-02,3.35E-02
1053.png,3.39E-02,3.33E-02
1054.png,3.38E-02,3.31E-02
1055.png,3.37E-02,3.28E-02
1056.png,3.35E-02,3.27E-02
1057.png,3.36E-02,3.28E-02
1058.png,3.35E-02,3.25E-02
1059.png,3.34E-02,3.25E-02
1060.png,3.33E-02,3.23E-02
1061.png,3.31E-02,3.25E-02
1062.png,3.29E-02,3.23E-02
1063.png,3.26E-02,3.25E-02
1064.png,3.25E-02,3.26E-02
1065.png,3.24E-02,3.25E-02
1066.png,3.25E-02,3.24E-02
1067.png,3.25E-02,3.23E-02
1068.png,3.28E-02,3.23E-02
1069.png,3.29E-02,3.24E-02
1070.png,3.32E-02,3.24E-02
1071.png,3.34E-02,3.23E-02
1072.png,3.36E-02,3.22E-02
1073.png,3.39E-02,3.22E-02
1074.png,3.40E-02,3.22E-02
1075.png,3.42E-02,3.24E-02
1076.png,3.42E-02,3.24E-02
1077.png,3.42E-02,3.25E-02
1078.png,3.42E-02,3.25E-02
1079.png,3.43E-02,3.26E-02
1080.png,3.43E-02,3.27E-02
1081.png,3.43E-02,3.29E-02
1082.png,3.44E-02,3.30E-02
1083.png,3.46E-02,3.30E-02
1084.png,3.47E-02,3.30E-02
1085.png,3.47E-02,3.31E-02
1086.png,3.49E-02,3.33E-02
1087.png,3.51E-02,3.34E-02
1088.png,3.51E-02,3.36E-02
1089.png,3.52E-02,3.37E-02
1090.png,3.52E-02,3.38E-02
1091.png,3.52E-02,3.37E-02
1092.png,3.50E-02,3.38E-02
1093.png,3.47E-02,3.38E-02
1094.png,3.46E-02,3.39E-02
1095.png,3.45E-02,3.39E-02
1096.png,3.42E-02,3.39E-02
1097.png,3.38E-02,3.37E-02
1098.png,3.36E-02,3.35E-02
1099.png,3.34E-02,3.33E-02
1100.png,3.33E-02,3.31E-02
1101.png,3.32E-02,3.31E-02
1102.png,3.32E-02,3.29E-02
1103.png,3.33E-02,3.30E-02
1104.png,3.34E-02,3.30E-02
1105.png,3.35E-02,3.31E-02
1106.png,3.36E-02,3.30E-02
1107.png,3.38E-02,3.32E-02
1108.png,3.41E-02,3.31E-02
1109.png,3.43E-02,3.33E-02
1110.png,3.44E-02,3.34E-02
1111.png,3.45E-02,3.34E-02
1112.png,3.45E-02,3.37E-02
1113.png,3.45E-02,3.38E-02
1114.png,3.45E-02,3.37E-02
1115.png,3.46E-02,3.37E-02
1116.png,3.47E-02,3.39E-02
1117.png,3.46E-02,3.39E-02
1118.png,3.46E-02,3.41E-02
1119.png,3.45E-02,3.42E-02
1120.png,3.44E-02,3.42E-02
1121.png,3.44E-02,3.41E-02
1122.png,3.44E-02,3.40E-02
1123.png,3.43E-02,3.38E-02
1124.png,3.44E-02,3.39E-02
1125.png,3.44E-02,3.39E-02
1126.png,3.43E-02,3.37E-02
1127.png,3.44E-02,3.36E-02
1128.png,3.44E-02,3.36E-02
1129.png,3.46E-02,3.35E-02
1130.png,3.49E-02,3.35E-02
1131.png,3.49E-02,3.37E-02
1132.png,3.49E-02,3.37E-02
1133.png,3.50E-02,3.38E-02
1134.png,3.50E-02,3.37E-02
1135.png,3.52E-02,3.34E-02
1136.png,3.52E-02,3.32E-02
1137.png,3.51E-02,3.33E-02
1138.png,3.51E-02,3.32E-02
1139.png,3.49E-02,3.31E-02
1140.png,3.48E-02,3.33E-02
1141.png,3.48E-02,3.32E-02
1142.png,3.49E-02,3.31E-02
1143.png,3.48E-02,3.31E-02
1144.png,3.49E-02,3.32E-02
1145.png,3.47E-02,3.33E-02
1146.png,3.47E-02,3.33E-02
1147.png,3.47E-02,3.32E-02
1148.png,3.47E-02,3.31E-02
1149.png,3.47E-02,3.31E-02
1150.png,3.46E-02,3.30E-02
1151.png,3.46E-02,3.31E-02
1152.png,3.47E-02,3.31E-02
1153.png,3.47E-02,3.30E-02
1154.png,3.47E-02,3.29E-02
1155.png,3.48E-02,3.27E-02
1156.png,3.48E-02,3.30E-02
1157.png,3.49E-02,3.30E-02
1158.png,3.50E-02,3.30E-02
1159.png,3.51E-02,3.31E-02
1160.png,3.51E-02,3.30E-02
1161.png,3.50E-02,3.27E-02
1162.png,3.48E-02,3.26E-02
1163.png,3.45E-02,3.26E-02
1164.png,3.43E-02,3.26E-02
1165.png,3.41E-02,3.27E-02
1166.png,3.40E-02,3.28E-02
1167.png,3.39E-02,3.27E-02
1168.png,3.37E-02,3.27E-02
1169.png,3.37E-02,3.25E-02
1170.png,3.36E-02,3.24E-02
1171.png,3.36E-02,3.24E-02
1172.png,3.36E-02,3.23E-02
1173.png,3.37E-02,3.22E-02
1174.png,3.37E-02,3.20E-02
1175.png,3.37E-02,3.16E-02
1176.png,3.37E-02,3.10E-02
1177.png,3.35E-02,3.09E-02
1178.png,3.34E-02,3.08E-02
1179.png,3.32E-02,3.09E-02
1180.png,3.31E-02,3.10E-02
1181.png,3.31E-02,3.08E-02
1182.png,3.33E-02,3.10E-02
1183.png,3.32E-02,3.10E-02
1184.png,3.32E-02,3.10E-02
1185.png,3.32E-02,3.13E-02
1186.png,3.32E-02,3.19E-02
1187.png,3.32E-02,3.23E-02
1188.png,3.32E-02,3.24E-02
1189.png,3.34E-02,3.26E-02
1190.png,3.33E-02,3.25E-02
1191.png,3.33E-02,3.28E-02
1192.png,3.32E-02,3.28E-02
1193.png,3.31E-02,3.29E-02
1194.png,3.32E-02,3.31E-02
1195.png,3.33E-02,3.32E-02
1196.png,3.35E-02,3.29E-02
1197.png,3.35E-02,3.27E-02
1198.png,3.36E-02,3.26E-02
1199.png,3.36E-02,3.25E-02
1200.png,3.38E-02,3.26E-02
